PLAYER_NAME,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,JERSEY_NUMBER,POSITION,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,ROSTER_STATUS,PTS,REB,AST,STATS_TIMEFRAME,FROM_YEAR,TO_YEAR
Vic Law,Orlando,Magic,ORL,23,F,79.0,201.0,Northwestern,USA,,,0.0,0.0,1.9,1.4,0.4,Career,2019,2019
Gani Lawal,Phoenix,Suns,PHX,31,F,81.0,234.0,Georgia Tech,USA,2010.0,2.0,46.0,0.0,0.0,0.0,0.0,Career,2010,2010
Ed Lawrence,Detroit,Pistons,DET,12,C,83.0,228.0,McNeese State,USA,1976.0,2.0,84.0,0.0,4.0,1.3,0.3,Career,1980,1980
A.J. Lawson,Toronto,Raptors,TOR,0,G,78.0,179.0,South Carolina,Canada,,,0.0,1.0,9.1,3.3,1.2,Season,2022,2024
Jason Lawson,Orlando,Magic,ORL,55,C,83.0,240.0,Villanova,USA,1997.0,2.0,41.0,0.0,1.5,1.6,0.3,Career,1997,2002
Ty Lawson,Denver,Nuggets,DEN,4,G,71.0,195.0,North Carolina,USA,2009.0,1.0,18.0,0.0,12.7,2.7,6.0,Career,2009,2017
Jake Layman,Boston,Celtics,BOS,10,F,80.0,209.0,Maryland,USA,2016.0,2.0,47.0,0.0,4.8,1.7,0.5,Career,2016,2021
Dennis Layton,Phoenix,Suns,PHX,1,G,73.0,180.0,Southern California,USA,1971.0,2.0,48.0,0.0,6.9,1.3,2.6,Career,1971,1977
Caris LeVert,Atlanta,Hawks,ATL,3,G,78.0,205.0,Michigan,USA,2016.0,1.0,20.0,1.0,12.1,3.2,3.4,Season,2016,2024
T.J. Leaf,Indiana,Pacers,IND,18,F,82.0,222.0,UCLA,USA,2017.0,1.0,18.0,0.0,3.3,1.9,0.3,Career,2017,2020
Emanuel Leaks,Philadelphia,76ers,PHI,24,C,80.0,225.0,Niagara,USA,1968.0,2.0,20.0,0.0,8.3,6.8,0.9,Career,1972,1973
Hal Lear,Golden State,Warriors,GSW,16,G,71.0,163.0,Temple,USA,1956.0,1.0,7.0,0.0,1.3,0.3,0.3,Career,1956,1956
Allen Leavell,Houston,Rockets,HOU,30,G,73.0,170.0,Oklahoma City,USA,1979.0,2.0,104.0,0.0,9.5,1.7,4.8,Career,1979,1988
Jeff Lebo,San Antonio,Spurs,SAS,12,F,74.0,180.0,North Carolina,USA,,,0.0,0.0,1.5,1.0,0.8,Career,1989,1989
Eric Leckner,Utah,Jazz,UTA,55,C,83.0,265.0,Wyoming,USA,1988.0,1.0,17.0,0.0,4.1,3.2,0.5,Career,1988,1996
Jalen Lecque,Phoenix,Suns,PHX,0,G,76.0,185.0,Brewster Academy (NH),USA,,,0.0,0.0,1.7,0.8,0.4,Career,2019,2020
Ricky Ledo,Dallas,Mavericks,DAL,11,G,79.0,195.0,Providence,USA,2013.0,2.0,43.0,0.0,3.9,1.4,0.8,Career,2013,2014
Butch Lee,Atlanta,Hawks,ATL,15,G,72.0,185.0,Marquette,USA,1978.0,1.0,10.0,0.0,8.1,1.4,3.2,Career,1978,1979
Clyde Lee,Golden State,Warriors,GSW,34,F,82.0,205.0,Vanderbilt,USA,1966.0,1.0,3.0,0.0,7.7,10.3,1.1,Career,1966,1975
Courtney Lee,Memphis,Grizzlies,MEM,1,G,77.0,215.0,Western Kentucky,USA,2008.0,1.0,22.0,0.0,9.6,2.6,1.7,Career,2008,2019
Damion Lee,Phoenix,Suns,PHX,10,G-F,78.0,210.0,Drexel,USA,,,0.0,1.0,3.3,0.8,0.4,Season,2017,2024
David Lee,New York,Knicks,NYK,10,F-C,81.0,245.0,Florida,USA,2005.0,1.0,30.0,0.0,13.5,8.8,2.2,Career,2005,2016
Doug Lee,Brooklyn,Nets,BKN,20,G,77.0,200.0,Purdue,USA,1987.0,2.0,35.0,0.0,2.3,0.6,0.4,Career,1991,1994
George Lee,Detroit,Pistons,DET,9,F,76.0,200.0,Michigan,USA,1959.0,2.0,24.0,0.0,7.5,4.2,0.9,Career,1960,1967
Greg Lee,Portland,Trail Blazers,POR,42,G,75.0,190.0,UCLA,USA,1974.0,2.0,115.0,0.0,1.2,0.4,2.2,Career,1975,1975
Keith Lee,Cleveland,Cavaliers,CLE,24,F,82.0,215.0,Memphis,USA,1985.0,1.0,11.0,0.0,6.1,4.7,1.0,Career,1985,1988
Kurk Lee,Brooklyn,Nets,BKN,20,G,75.0,190.0,Towson,USA,,,0.0,0.0,1.4,0.6,0.7,Career,1990,1990
Malcolm Lee,Minnesota,Timberwolves,MIN,8,G,77.0,200.0,UCLA,USA,2011.0,2.0,43.0,0.0,3.9,1.8,1.4,Career,2011,2014
Rock Lee,LA,Clippers,LAC,34,C,82.0,220.0,San Diego State,USA,,,0.0,0.0,1.0,0.5,1.0,Career,1981,1981
Ron Lee,Phoenix,Suns,PHX,30,G,75.0,193.0,Oregon,USA,1976.0,1.0,10.0,0.0,7.3,2.7,3.8,Career,1976,1981
Russell Lee,Milwaukee,Bucks,MIL,11,F,77.0,185.0,Marshall,USA,1972.0,1.0,6.0,0.0,2.9,1.2,0.7,Career,1972,1974
Saben Lee,Phoenix,Suns,PHX,38,G,74.0,183.0,Vanderbilt,USA,2020.0,2.0,38.0,0.0,5.2,1.9,2.8,Career,2020,2023
Ed Leede,Boston,Celtics,BOS,5,G,75.0,185.0,Dartmouth,USA,1949.0,2.0,0.0,0.0,7.8,2.1,1.9,Career,1949,1950
Tim Legler,Washington,Wizards,WAS,23,G,76.0,220.0,La Salle,USA,,,0.0,0.0,7.0,1.6,1.3,Career,1989,1999
George Lehmann,Atlanta,Hawks,ATL,20,G,72.0,180.0,Campbell,USA,,,0.0,0.0,3.2,0.8,1.8,Career,1967,1968
Walt Lemon Jr.,Chicago,Bulls,CHI,25,G,75.0,180.0,Bradley,USA,2014.0,,0.0,0.0,9.4,2.6,3.2,Career,2017,2018
Alex Len,Los Angeles,Lakers,LAL,27,C,84.0,250.0,Maryland,Ukraine,2013.0,1.0,5.0,1.0,1.6,2.1,0.8,Season,2013,2024
Voshon Lenard,Miami,Heat,MIA,0,G,76.0,215.0,Minnesota,USA,1994.0,2.0,46.0,0.0,11.9,2.8,2.1,Career,1995,2005
Bob Leonard,Los Angeles,Lakers,LAL,21,G,75.0,185.0,Indiana,USA,1954.0,2.0,10.0,0.0,9.9,2.9,3.3,Career,1956,1962
Gary Leonard,Minnesota,Timberwolves,MIN,34,C,85.0,250.0,Missouri,USA,1989.0,2.0,34.0,0.0,1.4,1.1,0.1,Career,1989,1991
Kawhi Leonard,LA,Clippers,LAC,2,F,79.0,225.0,San Diego State,USA,2011.0,1.0,15.0,1.0,21.5,5.9,3.1,Season,2011,2024
Meyers Leonard,Milwaukee,Bucks,MIL,3,F-C,84.0,260.0,Illinois,USA,2012.0,1.0,11.0,0.0,5.6,3.9,0.9,Career,2012,2022
Malevy Leons,Oklahoma City,Thunder,OKC,17,F,81.0,210.0,Bradley,Netherlands,,,0.0,0.0,0.3,0.5,0.2,Season,2024,2024
Jim Les,Sacramento,Kings,SAC,14,G,71.0,165.0,Bradley,USA,1986.0,2.0,70.0,0.0,3.8,1.2,2.9,Career,1988,1994
Travis Leslie,LA,Clippers,LAC,23,G,76.0,205.0,Georgia,USA,2011.0,2.0,47.0,0.0,1.4,0.9,0.5,Career,2011,2011
Ronnie Lester,Chicago,Bulls,CHI,12,G,74.0,175.0,Iowa,USA,1980.0,1.0,10.0,0.0,7.3,1.9,4.0,Career,1980,1985
Clifford Lett,San Antonio,Spurs,SAS,11,G,75.0,170.0,Florida,USA,,,0.0,0.0,3.5,0.6,0.7,Career,1989,1990
Jon Leuer,Memphis,Grizzlies,MEM,30,F,82.0,228.0,Wisconsin,USA,2011.0,2.0,40.0,0.0,6.4,3.8,0.8,Career,2011,2018
Andrew Levane,Philadelphia,76ers,PHI,3,F,74.0,190.0,St. John's (NY),USA,,,0.0,0.0,4.5,1.3,2.0,Career,1948,1952
Lafayette Lever,Denver,Nuggets,DEN,21,G,75.0,170.0,Arizona State,USA,1982.0,1.0,11.0,0.0,13.9,6.0,6.2,Career,1982,1993
Cliff Levingston,Atlanta,Hawks,ATL,53,F,80.0,210.0,Wichita State,USA,1982.0,1.0,9.0,0.0,7.1,5.2,0.9,Career,1982,1994
Bobby Lewis,Golden State,Warriors,GSW,5,G,75.0,175.0,North Carolina,USA,1967.0,2.0,39.0,0.0,5.8,2.1,2.2,Career,1967,1970
Cedric Lewis,Washington,Wizards,WAS,42,F,82.0,235.0,Maryland,USA,,,0.0,0.0,1.3,0.7,0.0,Career,1995,1995
Freddie Lewis,Indiana,Pacers,IND,1,G,72.0,175.0,Arizona State,USA,1966.0,2.0,88.0,0.0,5.8,1.4,1.5,Career,1966,1976
Justin Lewis,Chicago,Bulls,CHI,34,F,79.0,245.0,Marquette,USA,,,0.0,0.0,0.0,0.0,0.0,Career,2022,2022
Martin Lewis,Toronto,Raptors,TOR,32,F,78.0,225.0,Seward County CC,USA,1995.0,2.0,50.0,0.0,3.6,1.4,0.3,Career,1995,1996
Maxwell Lewis,Brooklyn,Nets,BKN,27,F,79.0,215.0,Pepperdine,USA,2023.0,2.0,40.0,1.0,4.1,2.0,0.7,Season,2023,2024
Quincy Lewis,Utah,Jazz,UTA,20,G-F,79.0,215.0,Minnesota,USA,1999.0,1.0,19.0,0.0,3.6,1.3,0.6,Career,1999,2003
Ralph Lewis,Detroit,Pistons,DET,11,G,78.0,200.0,La Salle,USA,1985.0,2.0,139.0,0.0,2.3,1.2,0.3,Career,1987,1989
Rashard Lewis,Oklahoma City,Thunder,OKC,9,F,82.0,235.0,Elsik HS (TX),USA,1998.0,2.0,32.0,0.0,14.9,5.2,1.7,Career,1998,2013
Reggie Lewis,Boston,Celtics,BOS,35,G,79.0,195.0,Northeastern,USA,1987.0,1.0,22.0,0.0,17.6,4.3,2.6,Career,1987,1992
Scottie Lewis,Charlotte,Hornets,CHA,16,G,77.0,185.0,Florida,USA,2021.0,2.0,56.0,0.0,0.5,0.0,0.5,Career,2021,2021
Kira Lewis Jr.,Washington,Wizards,WAS,13,G,73.0,170.0,Alabama,USA,2020.0,1.0,13.0,0.0,5.2,1.3,1.8,Career,2020,2023
Marcus Liberty,Denver,Nuggets,DEN,30,F,80.0,205.0,Illinois,USA,1990.0,2.0,42.0,0.0,7.3,3.5,0.9,Career,1990,1993
Todd Lichti,Denver,Nuggets,DEN,30,G,76.0,205.0,Stanford,USA,1989.0,1.0,15.0,0.0,7.9,2.1,1.4,Career,1989,1993
E.J. Liddell,Chicago,Bulls,CHI,32,F,78.0,240.0,Ohio State,USA,2022.0,2.0,41.0,1.0,1.8,0.8,0.3,Season,2022,2024
DeAndre Liggins,Cleveland,Cavaliers,CLE,34,G,78.0,209.0,Kentucky,USA,2011.0,2.0,53.0,0.0,2.0,1.4,0.7,Career,2011,2017
Bill Ligon,Detroit,Pistons,DET,26,G,76.0,180.0,Vanderbilt,USA,1974.0,2.0,175.0,0.0,3.3,0.7,0.7,Career,1974,1974
Damian Lillard,Milwaukee,Bucks,MIL,0,G,74.0,195.0,Weber State,USA,2012.0,1.0,6.0,1.0,24.9,4.7,7.1,Season,2012,2024
Jeremy Lin,Houston,Rockets,HOU,17,G,75.0,200.0,Harvard,USA,,,0.0,0.0,11.6,2.8,4.3,Career,2010,2018
Steve Lingenfelter,Washington,Wizards,WAS,25,F,81.0,225.0,South Dakota State,USA,1981.0,2.0,44.0,0.0,1.0,1.6,0.5,Career,1982,1983
Alton Lister,Milwaukee,Bucks,MIL,53,C-F,84.0,245.0,Arizona State,USA,1981.0,1.0,21.0,0.0,6.6,6.3,1.0,Career,1981,1997
Nassir Little,Miami,Heat,MIA,25,F-G,78.0,220.0,North Carolina,USA,2019.0,1.0,25.0,0.0,5.5,2.9,0.7,Career,2019,2023
Dereck Lively II,Dallas,Mavericks,DAL,2,C,85.0,230.0,Duke,USA,2023.0,1.0,12.0,1.0,8.7,7.5,2.4,Season,2023,2024
Isaiah Livers,Detroit,Pistons,DET,12,F,78.0,232.0,Michigan,USA,2021.0,2.0,42.0,0.0,6.2,2.6,0.9,Career,2021,2023
Chris Livingston,Milwaukee,Bucks,MIL,7,F,78.0,220.0,Kentucky,USA,2023.0,2.0,58.0,1.0,1.4,1.7,0.2,Season,2023,2024
Randy Livingston,Phoenix,Suns,PHX,14,G,76.0,209.0,Louisiana State,USA,1996.0,2.0,42.0,0.0,3.8,1.4,2.0,Career,1996,2006
Shaun Livingston,Golden State,Warriors,GSW,34,G,79.0,192.0,Peoria Central HS (IL),USA,2004.0,1.0,4.0,0.0,6.3,2.4,3.0,Career,2004,2018
Ron Livingstone,Golden State,Warriors,GSW,6,C,82.0,220.0,Wyoming,USA,1949.0,1.0,6.0,0.0,6.3,4.7,1.9,Career,1949,1950
Horacio Llamas,Phoenix,Suns,PHX,54,C,83.0,285.0,Grand Canyon,USA,,,0.0,0.0,2.1,1.3,0.2,Career,1996,2002
Earl Lloyd,Philadelphia,76ers,PHI,17,F,78.0,200.0,West Virginia State,USA,1950.0,2.0,0.0,0.0,8.4,6.4,1.4,Career,1950,1959
Lewis Lloyd,Houston,Rockets,HOU,32,G,78.0,205.0,Drake,USA,1981.0,2.0,76.0,0.0,13.2,3.1,2.9,Career,1981,1989
Scott Lloyd,Dallas,Mavericks,DAL,44,C,82.0,230.0,Arizona State,USA,1976.0,2.0,24.0,0.0,4.6,3.0,1.0,Career,1976,1982
Bob Lochmueller,Philadelphia,76ers,PHI,14,F,77.0,185.0,Louisville,USA,1952.0,1.0,7.0,0.0,3.7,2.6,0.8,Career,1952,1952
Robert Lock,LA,Clippers,LAC,44,F,81.0,225.0,Kentucky,USA,1988.0,2.0,51.0,0.0,1.5,1.6,0.2,Career,1988,1988
Darrell Lockhart,San Antonio,Spurs,SAS,32,F,81.0,245.0,Auburn,USA,1983.0,2.0,35.0,0.0,2.0,1.5,0.0,Career,1983,1983
Ian Lockhart,Phoenix,Suns,PHX,51,F,80.0,240.0,Tennessee,USA,,,0.0,0.0,4.0,0.0,0.0,Career,1990,1990
Kevin Loder,Sacramento,Kings,SAC,9,F,78.0,205.0,Alabama State,USA,1981.0,1.0,17.0,0.0,5.9,2.3,1.2,Career,1981,1983
Zach Lofton,Detroit,Pistons,DET,18,G,76.0,180.0,New Mexico State,USA,,,0.0,0.0,0.0,0.0,0.0,Career,2018,2018
Kenneth Lofton Jr.,Chicago,Bulls,CHI,35,F,78.0,275.0,Louisiana Tech,USA,,,0.0,0.0,4.8,2.0,1.2,Career,2022,2023
Brad Lohaus,Milwaukee,Bucks,MIL,54,F-C,83.0,230.0,Iowa,USA,1987.0,2.0,45.0,0.0,5.9,2.8,1.1,Career,1987,1997
Art Long,Oklahoma City,Thunder,OKC,35,F,81.0,250.0,Cincinnati,USA,,,0.0,0.0,3.5,3.3,0.5,Career,2000,2002
Grant Long,Miami,Heat,MIA,43,F,81.0,250.0,Eastern Michigan,USA,1988.0,2.0,33.0,0.0,9.5,6.1,1.7,Career,1988,2002
John Long,Detroit,Pistons,DET,25,G,77.0,200.0,Detroit,USA,1978.0,2.0,29.0,0.0,13.6,2.8,1.9,Career,1978,1996
Paul Long,Detroit,Pistons,DET,5,G,74.0,180.0,Wake Forest,USA,1967.0,2.0,45.0,0.0,3.9,0.8,0.8,Career,1967,1970
Shawn Long,Philadelphia,76ers,PHI,36,F,81.0,255.0,Louisiana-Lafayette,USA,,,0.0,0.0,8.2,4.7,0.7,Career,2016,2016
Luc Longley,Chicago,Bulls,CHI,13,C,86.0,260.0,New Mexico,USA,1991.0,1.0,7.0,0.0,7.2,4.9,1.5,Career,1991,2000
Kevon Looney,Golden State,Warriors,GSW,5,F,81.0,222.0,UCLA,USA,2015.0,1.0,30.0,1.0,4.5,6.1,1.6,Season,2015,2024
Brook Lopez,Milwaukee,Bucks,MIL,11,C,85.0,282.0,Stanford,USA,2008.0,1.0,10.0,1.0,13.0,5.0,1.8,Season,2008,2024
Felipe Lopez,Memphis,Grizzlies,MEM,13,G-F,77.0,195.0,St. John's (NY),Dominican Republic,1998.0,1.0,24.0,0.0,5.8,2.4,1.0,Career,1998,2002
Raul Lopez,Utah,Jazz,UTA,24,G,72.0,160.0,Real Madrid,Spain,2001.0,1.0,24.0,0.0,6.5,1.7,3.8,Career,2002,2004
Robin Lopez,Milwaukee,Bucks,MIL,33,C,84.0,281.0,Stanford,USA,2008.0,1.0,15.0,0.0,8.4,4.7,0.8,Career,2008,2023
Ryan Lorthridge,Golden State,Warriors,GSW,33,G,76.0,190.0,Jackson State,USA,,,0.0,0.0,7.4,1.9,2.7,Career,1994,1994
Jim Loscutoff,Boston,Celtics,BOS,18,F,77.0,220.0,Oregon,USA,1955.0,1.0,3.0,0.0,6.2,5.6,0.7,Career,1955,1963
Plummer Lott,Oklahoma City,Thunder,OKC,43,F,77.0,210.0,Seattle,USA,1967.0,2.0,54.0,0.0,2.2,1.8,0.6,Career,1967,1968
Kevin Loughery,Washington,Wizards,WAS,22,G,75.0,190.0,St. John's (NY),USA,1962.0,2.0,11.0,0.0,15.3,3.0,3.7,Career,1962,1972
Didi Louzada,Portland,Trail Blazers,POR,35,G,77.0,188.0,Sydney,Brazil,2019.0,2.0,35.0,0.0,3.6,1.7,0.7,Career,2020,2021
Bob Love,Chicago,Bulls,CHI,10,F,80.0,215.0,Southern,USA,1965.0,2.0,33.0,0.0,17.6,5.9,1.4,Career,1966,1976
Kevin Love,Miami,Heat,MIA,42,F-C,80.0,251.0,UCLA,USA,2008.0,1.0,5.0,1.0,5.3,4.1,1.0,Season,2008,2024
Stan Love,Washington,Wizards,WAS,34,F,81.0,215.0,Oregon,USA,1971.0,1.0,9.0,0.0,6.8,4.0,0.8,Career,1971,1974
Clyde Lovellette,Los Angeles,Lakers,LAL,34,C,81.0,234.0,Kansas,USA,1952.0,1.0,9.0,0.0,17.0,9.5,1.6,Career,1953,1963
Sidney Lowe,Minnesota,Timberwolves,MIN,35,G,72.0,195.0,North Carolina State,USA,1983.0,2.0,25.0,0.0,2.9,1.7,3.9,Career,1983,1989
Chuck Lowery,Milwaukee,Bucks,MIL,6,G,75.0,185.0,Puget Sound,USA,1971.0,2.0,125.0,0.0,2.3,1.0,0.7,Career,1971,1971
Kyle Lowry,Philadelphia,76ers,PHI,7,G,72.0,196.0,Villanova,USA,2006.0,1.0,24.0,1.0,3.9,1.9,2.7,Season,2006,2024
Jordan Loyd,Toronto,Raptors,TOR,8,G,76.0,210.0,Indianapolis,USA,,,0.0,0.0,2.4,0.8,0.5,Career,2018,2018
Al Lucas,Boston,Celtics,BOS,20,F,75.0,195.0,Fordham,USA,,,0.0,0.0,1.0,0.0,1.0,Career,1948,1948
Jerry Lucas,Sacramento,Kings,SAC,32,F,80.0,230.0,Ohio State,USA,1962.0,,0.0,0.0,17.0,15.6,3.3,Career,1963,1973
John Lucas,Houston,Rockets,HOU,10,G,75.0,175.0,Maryland,USA,1976.0,1.0,1.0,0.0,10.7,2.3,7.0,Career,1976,1989
Kalin Lucas,Memphis,Grizzlies,MEM,24,G,73.0,195.0,Michigan State,USA,,,0.0,0.0,1.0,1.5,0.5,Career,2014,2018
Maurice Lucas,Portland,Trail Blazers,POR,20,F,81.0,215.0,Marquette,USA,1974.0,1.0,14.0,0.0,14.4,8.8,2.3,Career,1976,1987
John Lucas III,Toronto,Raptors,TOR,9,G,71.0,166.0,Oklahoma State,USA,,,0.0,0.0,4.7,1.0,1.5,Career,2005,2016
Ted Luckenbill,Golden State,Warriors,GSW,12,F,78.0,205.0,Houston,USA,1961.0,2.0,15.0,0.0,2.3,1.9,0.4,Career,1961,1962
Tyronn Lue,Atlanta,Hawks,ATL,10,G,72.0,175.0,Nebraska,USA,1998.0,1.0,23.0,0.0,8.5,1.7,3.1,Career,1998,2008
Phil Lumpkin,Portland,Trail Blazers,POR,10,G,72.0,165.0,Miami (Ohio),USA,1974.0,2.0,34.0,0.0,3.3,1.0,2.7,Career,1974,1975
Ray Lumpp,New York,Knicks,NYK,7,G,73.0,178.0,New York University,USA,1948.0,,0.0,0.0,8.2,2.2,2.2,Career,1948,1952
Gabriel Lundberg,Phoenix,Suns,PHX,19,G,76.0,203.0,CSKA Moscow,Denmark,,,0.0,0.0,3.3,1.8,2.8,Career,2021,2021
Seth Lundy,LA,Clippers,LAC,5,G-F,76.0,220.0,Penn State,USA,2023.0,2.0,46.0,1.0,1.6,0.8,0.0,Career,2023,2024
Timothe Luwawu-Cabarrot,Phoenix,Suns,PHX,7,G-F,79.0,215.0,Mega Basket,France,2016.0,1.0,24.0,0.0,5.9,2.0,0.9,Career,2016,2021
Tyler Lydon,Denver,Nuggets,DEN,20,F,82.0,225.0,Syracuse,USA,2017.0,1.0,24.0,0.0,0.9,0.7,0.2,Career,2017,2018
Trey Lyles,Sacramento,Kings,SAC,41,F,81.0,234.0,Kentucky,Canada,2015.0,1.0,12.0,1.0,6.5,4.6,1.2,Season,2015,2024
George Lynch,New Orleans,Pelicans,NOP,9,F,80.0,235.0,North Carolina,USA,1993.0,1.0,12.0,0.0,6.6,5.0,1.4,Career,1993,2004
Kevin Lynch,Charlotte,Hornets,CHA,9,F,77.0,195.0,Minnesota,USA,1991.0,2.0,28.0,0.0,3.3,1.3,1.1,Career,1991,1992
Mike Lynn,Los Angeles,Lakers,LAL,25,F,79.0,215.0,UCLA,USA,1968.0,2.0,39.0,0.0,2.6,1.4,0.6,Career,1969,1970
Sheldon Mac,Washington,Wizards,WAS,9,G-F,78.0,200.0,Miami,USA,2016.0,,0.0,0.0,3.0,1.1,0.5,Career,2016,2016
Todd MacCulloch,Philadelphia,76ers,PHI,11,C,84.0,280.0,Washington,Canada,1999.0,2.0,47.0,0.0,6.1,4.0,0.5,Career,1999,2003
Ronnie MacGilvray,Atlanta,Hawks,ATL,8,G,74.0,185.0,St. John's (NY),USA,1952.0,,0.0,0.0,1.3,1.5,1.8,Career,1954,1954
Don MacLean,Washington,Wizards,WAS,24,F,82.0,235.0,UCLA,USA,1992.0,1.0,19.0,0.0,10.9,3.8,1.3,Career,1992,2000
Mike Macaluso,LA,Clippers,LAC,21,F,77.0,210.0,Canisius,USA,1973.0,2.0,88.0,0.0,1.6,0.8,0.1,Career,1973,1973
Ed Macauley,Boston,Celtics,BOS,22,C,80.0,185.0,St. Louis,USA,1949.0,,0.0,0.0,17.5,7.5,3.2,Career,1949,1958
Scott Machado,Houston,Rockets,HOU,1,G,73.0,205.0,Iona,USA,,,0.0,0.0,1.8,0.1,0.9,Career,2012,2018
Arvydas Macijauskas,New Orleans,Pelicans,NOP,6,G,76.0,214.0,Tau Ceramica,Lithuania,,,0.0,0.0,2.3,0.5,0.3,Career,2005,2005
Ollie Mack,Dallas,Mavericks,DAL,17,G,75.0,185.0,East Carolina,USA,1979.0,2.0,25.0,0.0,7.2,2.5,1.8,Career,1979,1981
Sam Mack,Houston,Rockets,HOU,7,G-F,79.0,220.0,Houston,USA,,,0.0,0.0,7.8,2.1,1.3,Career,1992,2001
Shelvin Mack,Atlanta,Hawks,ATL,6,G,75.0,203.0,Butler,USA,2011.0,2.0,34.0,0.0,6.6,2.0,3.1,Career,2011,2018
Malcolm Mackey,Phoenix,Suns,PHX,27,F,81.0,248.0,Georgia Tech,USA,1993.0,1.0,27.0,0.0,1.5,1.1,0.0,Career,1993,1993
Rudy Macklin,Atlanta,Hawks,ATL,41,F,79.0,205.0,Louisiana State,USA,1981.0,2.0,52.0,0.0,6.4,2.9,0.8,Career,1981,1983
Vernon Macklin,Detroit,Pistons,DET,20,F,82.0,227.0,Florida,USA,2011.0,2.0,52.0,0.0,2.0,1.5,0.2,Career,2011,2011
Johnny Macknowski,Philadelphia,76ers,PHI,5,G,73.0,180.0,Seton Hall,USA,1948.0,,0.0,0.0,7.0,1.9,1.1,Career,1949,1950
Daryl Macon,Dallas,Mavericks,DAL,3,G,75.0,185.0,Arkansas,USA,2018.0,,0.0,0.0,2.7,1.0,0.7,Career,2018,2019
Mark Macon,Denver,Nuggets,DEN,2,G,76.0,185.0,Temple,USA,1991.0,1.0,8.0,0.0,6.7,1.9,1.7,Career,1991,1998
J.P. Macura,Charlotte,Hornets,CHA,55,G,77.0,205.0,Xavier,USA,2018.0,,0.0,0.0,2.0,1.0,0.7,Career,2018,2019
Kyle Macy,Phoenix,Suns,PHX,44,G,75.0,175.0,Kentucky,USA,1979.0,1.0,22.0,0.0,9.5,2.2,4.0,Career,1980,1986
Tito Maddox,Houston,Rockets,HOU,6,G,76.0,190.0,Fresno State,USA,2002.0,2.0,37.0,0.0,1.2,0.8,0.6,Career,2002,2002
Gerald Madkins,Cleveland,Cavaliers,CLE,12,G,76.0,200.0,UCLA,USA,,,0.0,0.0,1.7,0.5,1.4,Career,1993,1997
Mark Madsen,Minnesota,Timberwolves,MIN,35,F,81.0,255.0,Stanford,USA,2000.0,1.0,29.0,0.0,2.2,2.6,0.4,Career,2000,2008
Josh Magette,Atlanta,Hawks,ATL,11,G,73.0,160.0,Alabama Huntsville,USA,2012.0,0.0,0.0,0.0,2.2,1.0,2.4,Career,2017,2019
Corey Maggette,LA,Clippers,LAC,50,F,78.0,225.0,Duke,USA,1999.0,1.0,13.0,0.0,16.0,4.9,2.1,Career,1999,2012
Dave Magley,Cleveland,Cavaliers,CLE,30,F,80.0,202.0,Kansas,USA,1982.0,2.0,28.0,0.0,0.9,0.7,0.1,Career,1982,1982
Jamaal Magloire,New Orleans,Pelicans,NOP,21,C,83.0,265.0,Kentucky,Canada,2000.0,1.0,19.0,0.0,7.2,6.5,0.6,Career,2000,2011
Will Magnay,New Orleans,Pelicans,NOP,25,C,82.0,234.0,Brisbane,Australia,,,0.0,0.0,0.0,0.0,0.0,Career,2020,2020
Ian Mahinmi,Indiana,Pacers,IND,28,C,83.0,262.0,Pau Orthez,France,2005.0,1.0,28.0,0.0,5.2,4.4,0.6,Career,2007,2019
John Mahnken,Boston,Celtics,BOS,16,C,80.0,220.0,Georgetown,USA,,,0.0,0.0,5.8,2.9,1.3,Career,1946,1952
Francis Mahoney,Boston,Celtics,BOS,19,F,74.0,205.0,Brown,USA,1950.0,2.0,0.0,0.0,1.5,1.1,0.3,Career,1952,1953
Rick Mahorn,Washington,Wizards,WAS,4,F,82.0,260.0,Hampton,USA,1980.0,2.0,35.0,0.0,6.9,6.2,1.0,Career,1980,1998
Dan Majerle,Phoenix,Suns,PHX,9,G-F,78.0,222.0,Central Michigan,USA,1988.0,1.0,14.0,0.0,11.4,4.5,2.9,Career,1988,2001
Renaldo Major,Golden State,Warriors,GSW,12,F,79.0,190.0,Fresno State,USA,,,0.0,0.0,5.0,2.0,0.0,Career,2006,2006
Thon Maker,Milwaukee,Bucks,MIL,7,F-C,84.0,221.0,Athlete Institute Prep,South Sudan,2016.0,1.0,10.0,0.0,4.6,2.8,0.6,Career,2016,2020
Theo Maledon,Phoenix,Suns,PHX,9,G,77.0,175.0,ASVEL,France,2020.0,2.0,34.0,0.0,7.8,2.8,2.9,Career,2020,2023
Jeff Malone,Washington,Wizards,WAS,25,G,76.0,205.0,Mississippi State,USA,1983.0,1.0,10.0,0.0,19.0,2.6,2.4,Career,1983,1995
Karl Malone,Utah,Jazz,UTA,32,F,81.0,259.0,Louisiana Tech,USA,1985.0,1.0,13.0,0.0,25.0,10.1,3.6,Career,1985,2003
Moses Malone,Houston,Rockets,HOU,24,C,82.0,215.0,Petersburg HS (VA),USA,,,0.0,0.0,20.6,12.2,1.4,Career,1976,1994
Matt Maloney,Houston,Rockets,HOU,12,G,75.0,200.0,Pennsylvania,USA,,,0.0,0.0,7.4,1.7,2.9,Career,1996,2002
